dataset,cell_count,organ_iri,organ,consortium,tissue_provider
https://entity.api.sennetconsortium.org/entities/97560ea80ea3a3842482ff8f7176fe86,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/56c16cc65889fc1da90c064c0245fd39,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/60bb3faa61309b811c690e871c590900,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/2079b500799b35f67d8b6036896f6125,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/fdb4a5572ff24b834e263efeb9865db0,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/2e6616a56a88ee225bd80a07f5b508b3,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/b21822901e1511683d75021dd2e5d67f,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/44162cf240740a648edeef61066cd721,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/e351c254bc48b3f1bab3ec1069753dfd,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/1c5eb5380724c2420b955ff3dad1420c,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/34c4833de049fb92e4ca9485e3589e58,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/1c2461c3f680cc146d8594b6e4a230cf,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/62d9f7269fb8be17b534b4289d843361,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/14cd404a0ec81d2f9c5c95c7703f533f,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/e0a7bfeaf0715478a5d70652ad02cf2b,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/0229c815670d044713bb121d7ed536f6,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/dc6ab1f6fa15aa675a52fe67fc729389,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/3500ee5e69dcf95689c6c4abe1c65725,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/d097d9187bbe64dba6df1554e3a058bc,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/6121b21673c896abe05d50487663e9f6,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/af85e9d60e4123ef00d4fd285f771eab,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/df8f73e81beebe37c4810c8432189277,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/f3eb2d6e0c4309b51cd9342595dc8310,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/2ce2fa44cc544da3ba91bb250433613d,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/fcd5fecf930850e370236d2fce497e0d,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/a8b6aba4a2e842438e61e0e84aa1c2a1,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/dcaa1ebcf6cb7d698583b460bdb224d0,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/5e1a4fdeb1a385050cb88f8a6e625e0a,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/3262dd57f011d5f60127276f778d7a53,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/d40927caabc2dfffbc5768d78a9fa814,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/8f97c648644d5a0525bf14541c6df7d3,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/5dc6f5c8594961ae139fce2ef5452bd3,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/eb7f80ecc2a9681d3b1bc8cd4484c953,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/a66fd8a68819f5dc3ea491883204bb7b,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/d1e93e2625af93a048924008ddba579c,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/945826b99bec5c82cddf02d6031c1bb0,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/dd3bd9a86876263cf65d81c2e065c6ae,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/0601ef9380a60b436eb89ef681a19773,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/e1ea9af8d46a83dcae462d2cffab0a13,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/c3e30b12526dcd6d811ce3bae85decbf,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/fac3fec5e7fa1411e789c060fdbff13b,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/3bf6dbe73c66b2d0ff1331de6777e123,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/5ceb3e89936a549d60a5078afe9c2566,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/019be301ff4447487e40f4bf50ef5d6e,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/2786e0779e5ae1250d8cd6a2c48ef065,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/4a60ec7c9305eca7665bcd473ba41dab,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/4ec23236acbee3c7e8a616a06a36a748,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/da5694ccb7d6adc02beed2a5c4432ac5,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/e053bbd115a247d1632e07515cc312e0,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/51ead544af9604cf51caf43500898415,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/90ae066d886b19a22cb29e7a068387d3,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/155387c3103affee263ca9880b990417,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/3af0f26d0aadf2bedcfeef223044ecf9,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/62c209306c0184ec76add97ef81ce549,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/0fd7aec8682e853601e9fec6ef33d422,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/c8875ab6176c98ee25c385369db0eeee,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/43c0aff70f84f42cee4506b8a0d14eea,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/621cf408f80f697ac1b46814d31616bb,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/7e7ec0f53a214ab379f6b2f40fae14b2,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/2270d54a800f558084e43aba5996c1ab,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/fc6815b229338904f01129b9facfafb2,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/f79e58e940960da42cb3e65c27985da4,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/f44049ecc0872227c423c9c31937330c,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/f8df98e1bb76978bc9978ebc684601b6,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/8d86ecc87b1459a4a51f9b29b00d3614,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/6971dfa2de35b293f22c7ee01cd2c4a7,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,SenNet,TMC - University of Pittsburgh
http://purl.org/ccf/10.1016/j.ajt.2024.08.019#Donor1_TissueBlock1_TissueBlock1_Dataset1,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,University of Toronto,Aaron Wong
http://purl.org/ccf/10.1016/j.ajt.2024.08.019#Donor2_TissueBlock2_TissueBlock2_Dataset1,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,University of Toronto,Aaron Wong
http://purl.org/ccf/10.1016/j.ajt.2024.08.019#Donor3_TissueBlock1_TissueBlock1_Dataset1,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,University of Toronto,Aaron Wong
http://purl.org/ccf/10.1016/j.ajt.2024.08.019#Donor6_TissueBlock2_TissueBlock2_Dataset1,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,University of Toronto,Aaron Wong
http://purl.org/ccf/10.1016/j.ajt.2024.08.019#Donor1_TissueBlock2_TissueBlock2_Dataset1,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,University of Toronto,Aaron Wong
http://purl.org/ccf/10.1016/j.ajt.2024.08.019#Donor4_TissueBlock1_TissueBlock1_Dataset1,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,University of Toronto,Aaron Wong
http://purl.org/ccf/10.1016/j.ajt.2024.08.019#Donor4_TissueBlock2_TissueBlock2_Dataset1,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,University of Toronto,Aaron Wong
http://purl.org/ccf/10.1016/j.ajt.2024.08.019#Donor5_TissueBlock1_TissueBlock1_Dataset1,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,University of Toronto,Aaron Wong
http://purl.org/ccf/10.1016/j.ajt.2024.08.019#Donor5_TissueBlock2_TissueBlock2_Dataset1,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,University of Toronto,Aaron Wong
http://purl.org/ccf/10.1016/j.ajt.2024.08.019#Donor6_TissueBlock1_TissueBlock1_Dataset1,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,University of Toronto,Aaron Wong
http://purl.org/ccf/10.1016/j.ajt.2024.08.019#Donor2_TissueBlock1_TissueBlock1_Dataset1,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,University of Toronto,Aaron Wong
http://purl.org/ccf/10.1016/j.ajt.2024.08.019#Donor3_TissueBlock2_TissueBlock2_Dataset1,,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,University of Toronto,Aaron Wong
https://doi.org/10.1093/hmg/ddac043#Donor11_TissueBlock1_TissueBlock1_Dataset1,,http://purl.obolibrary.org/obo/UBERON_0004549,right eye,UIowa,UIowa
https://doi.org/10.1093/hmg/ddac043#Donor19_TissueBlock1_TissueBlock1_Dataset1,,http://purl.obolibrary.org/obo/UBERON_0004549,right eye,UIowa,UIowa
https://doi.org/10.1093/hmg/ddac043#Donor4_TissueBlock1_TissueBlock1_Dataset1,,http://purl.obolibrary.org/obo/UBERON_0004549,right eye,UIowa,UIowa
https://doi.org/10.1073/pnas.1914143116#Donor2_TissueBlock1_TissueBlock1_Dataset1,,http://purl.obolibrary.org/obo/UBERON_0004549,right eye,UIowa,UIowa
https://doi.org/10.1073/pnas.1914143116#Donor4_TissueBlock1_TissueBlock1_Dataset1,,http://purl.obolibrary.org/obo/UBERON_0004549,right eye,UIowa,UIowa
https://doi.org/10.1073/pnas.1914143116#Donor1_TissueBlock1_TissueBlock1_Dataset1,,http://purl.obolibrary.org/obo/UBERON_0004549,right eye,UIowa,UIowa
https://doi.org/10.1073/pnas.1914143116#Donor7_TissueBlock1_TissueBlock1_Dataset1,,http://purl.obolibrary.org/obo/UBERON_0004549,right eye,UIowa,UIowa
https://doi.org/10.1093/hmg/ddac043#Donor10_TissueBlock1_TissueBlock1_Dataset1,,http://purl.obolibrary.org/obo/UBERON_0004549,right eye,UIowa,UIowa
https://doi.org/10.1093/hmg/ddac043#Donor16_TissueBlock1_TissueBlock1_Dataset1,,http://purl.obolibrary.org/obo/UBERON_0004549,right eye,UIowa,UIowa
https://doi.org/10.1093/hmg/ddac043#Donor2_TissueBlock1_TissueBlock1_Dataset1,,http://purl.obolibrary.org/obo/UBERON_0004549,right eye,UIowa,UIowa
https://doi.org/10.1093/hmg/ddac043#Donor5_TissueBlock1_TissueBlock1_Dataset1,,http://purl.obolibrary.org/obo/UBERON_0004549,right eye,UIowa,UIowa
https://doi.org/10.1073/pnas.1914143116#Donor1_TissueBlock2_TissueBlock2_Dataset1,,http://purl.obolibrary.org/obo/UBERON_0004549,right eye,UIowa,UIowa
https://doi.org/10.1073/pnas.1914143116#Donor7_TissueBlock2_TissueBlock2_Dataset1,,http://purl.obolibrary.org/obo/UBERON_0004549,right eye,UIowa,UIowa
https://doi.org/10.1073/pnas.1914143116#Donor2_TissueBlock2_TissueBlock2_Dataset1,,http://purl.obolibrary.org/obo/UBERON_0004549,right eye,UIowa,UIowa
https://doi.org/10.1073/pnas.1914143116#Donor4_TissueBlock2_TissueBlock2_Dataset1,,http://purl.obolibrary.org/obo/UBERON_0004549,right eye,UIowa,UIowa
https://doi.org/10.1016/j.ajpath.2023.01.012#Donor2_TissueBlock1_TissueBlock1_Dataset1,,http://purl.obolibrary.org/obo/UBERON_0004549,right eye,UIowa,UIowa
https://doi.org/10.1016/j.ajpath.2023.01.012#Donor2_TissueBlock2_TissueBlock2_Dataset1,,http://purl.obolibrary.org/obo/UBERON_0004549,right eye,UIowa,UIowa
https://entity.api.hubmapconsortium.org/entities/b6afe099b852d7896cce8cf7ba50db8b,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of California San Diego focusing on female reproduction
https://entity.api.hubmapconsortium.org/entities/33705f0784fca6db895cca4e3a13bb9c,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of California San Diego focusing on female reproduction
https://entity.api.hubmapconsortium.org/entities/26fd5dd85f107b5d0f4e8da3802e9df0,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of California San Diego focusing on female reproduction
https://entity.api.hubmapconsortium.org/entities/e2f148ec09fff5066ebfcad691ff05b3,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of California San Diego focusing on female reproduction
https://entity.api.hubmapconsortium.org/entities/2ffc818343b008daea6bebaa1e5c3fc9,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of California San Diego focusing on female reproduction
https://entity.api.hubmapconsortium.org/entities/cd9e3d13b37d7955b74ed81cb6fdee4f,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of California San Diego focusing on female reproduction
https://entity.api.hubmapconsortium.org/entities/13bddc5e0d3cad8ed0bc791b5a8028a2,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of California San Diego focusing on female reproduction
https://entity.api.hubmapconsortium.org/entities/2720b3ebaee6177cfe716b4b33479539,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of California San Diego focusing on female reproduction
https://entity.api.hubmapconsortium.org/entities/6bd6a769da205be71848c166eeee66c3,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of California San Diego focusing on female reproduction
https://entity.api.hubmapconsortium.org/entities/ebe3f00de9cc0dc5db3fd1ee11b1349b,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of California San Diego focusing on female reproduction
https://entity.api.hubmapconsortium.org/entities/0efe4d41a4a199713af3dfb58b570f47,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of California San Diego focusing on female reproduction
https://entity.api.hubmapconsortium.org/entities/e9dc2bb19cf9bc5c76458aea36e0e1ec,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of California San Diego focusing on female reproduction
https://entity.api.hubmapconsortium.org/entities/908771a0f8f43b2cfe969b75269bcf33,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of California San Diego focusing on female reproduction
https://entity.api.hubmapconsortium.org/entities/e6f8f61dd99b3cdf9e2b083f535997c8,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of California San Diego focusing on female reproduction
https://entity.api.hubmapconsortium.org/entities/9ae48a5d6ed409bbb1f2c8ddce9891bb,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of Pennsylvania
https://entity.api.hubmapconsortium.org/entities/bf6f0f80457a00939e5bfdf9ec3a10f5,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of Pennsylvania
https://entity.api.hubmapconsortium.org/entities/9681442cb96d8350a5072bc8eb5e2b9a,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of Pennsylvania
https://entity.api.hubmapconsortium.org/entities/b9dd3dca3344ca2dcadb6c29f2160373,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of Pennsylvania
https://entity.api.hubmapconsortium.org/entities/cdbdacc77cb31fa4cd2628d332f0d6f9,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of Pennsylvania
https://entity.api.hubmapconsortium.org/entities/1f329d5cddd9d58bdb40ec77f82a4c5e,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of Pennsylvania
https://entity.api.hubmapconsortium.org/entities/32f87a59ff3a43eb8abc6ed4d690a4c8,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of Pennsylvania
https://entity.api.hubmapconsortium.org/entities/5ca66b9c9f23d93e71c5945046405df5,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of Pennsylvania
https://entity.api.hubmapconsortium.org/entities/ccebd8d45aa5ed68d6eec3e7567fb8d4,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of Pennsylvania
https://entity.api.hubmapconsortium.org/entities/7830afdea740418dc942e41f450ca7a3,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of Pennsylvania
https://entity.api.hubmapconsortium.org/entities/7a311a1777402957108b757a52e22563,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of Pennsylvania
https://entity.api.hubmapconsortium.org/entities/bdbfe325f5b5a4bef58ba513a4de1d47,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of Pennsylvania
https://entity.api.hubmapconsortium.org/entities/748167e082225b0f428a8d65c355adbe,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of Pennsylvania
https://entity.api.hubmapconsortium.org/entities/2da752dc509835ed75fa504341cfee28,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of Pennsylvania
https://entity.api.hubmapconsortium.org/entities/8df10476bf366e2ce3b7bf62c19aab6f,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of Pennsylvania
https://entity.api.hubmapconsortium.org/entities/d37bd08627bdfd1b6dfb045742dd8dbf,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of Pennsylvania
https://entity.api.hubmapconsortium.org/entities/e3348788b0851484d235a64067994b52,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of Pennsylvania
https://entity.api.hubmapconsortium.org/entities/df087f9c190a278cf5081f5bbb968246,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of Pennsylvania
https://entity.api.hubmapconsortium.org/entities/e843016279c7b32e651d4aa3ae2c08f4,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of Pennsylvania
https://entity.api.hubmapconsortium.org/entities/ea7d904c24285b3311e491f1d614b747,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of Pennsylvania
https://entity.api.hubmapconsortium.org/entities/f40f80adab7bda77301cb42438da215c,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of Pennsylvania
https://entity.api.hubmapconsortium.org/entities/123246190d776ea46429231d84b9b5f5,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of Pennsylvania
https://entity.api.hubmapconsortium.org/entities/a9b7c5cbe9f099c4cad22b3392ef94cd,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of Pennsylvania
https://entity.api.hubmapconsortium.org/entities/cfb98bfe8bbd8e955e4e546b9bee3495,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of Pennsylvania
https://entity.api.hubmapconsortium.org/entities/e1891c6304891165e8cf2b4480543a05,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of Pennsylvania
https://entity.api.hubmapconsortium.org/entities/2e989c433e79d41d18b46ddd43e8e998,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of Pennsylvania
https://entity.api.hubmapconsortium.org/entities/4e61e998607e2cd380ba66af113cad99,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of Pennsylvania
https://entity.api.hubmapconsortium.org/entities/5d74feeffb7ab3fe26c3ec665b71dc5a,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of Pennsylvania
https://entity.api.hubmapconsortium.org/entities/c3a8c48c2223958e19d2cf4cdb1d864f,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of Pennsylvania
https://entity.api.hubmapconsortium.org/entities/1ccaa7ac4aa919967c89aab28b878ba3,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of Pennsylvania
https://entity.api.hubmapconsortium.org/entities/50319545e542d14d0178472df57b79a3,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of Pennsylvania
https://entity.api.hubmapconsortium.org/entities/a0f3d4afc59593043eb58dc031cb7199,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of Pennsylvania
https://entity.api.hubmapconsortium.org/entities/53ec6a7597403cbcafc256b47e955909,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of Pennsylvania
https://entity.api.hubmapconsortium.org/entities/8cbd7f2126c6890f8147f50b51041a1b,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of Pennsylvania
https://entity.api.hubmapconsortium.org/entities/f8e340c9402279d2a7e37b2e2db15422,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of Pennsylvania
https://entity.api.hubmapconsortium.org/entities/33f5d0cefc20713a40370cb90b43b7ff,,http://purl.obolibrary.org/obo/UBERON_0001302,right fallopian tube,HuBMAP,TMC - University of Pennsylvania
